fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2023-24,2023,June,6,12,2023-06-12,4.25,4743.55,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,13,2023-06-13,3.21,3838.91,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,14,2023-06-14,5.33,6645.67,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,15,2023-06-15,3.74,3759.61,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,16,2023-06-16,3.61,2984.48,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,17,2023-06-17,2.35,5718.23,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,18,2023-06-18,0.13,288.73,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,19,2023-06-19,3.1,2574.03,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,20,2023-06-20,4.63,4658.28,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,21,2023-06-21,6.05,3538.01,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,22,2023-06-22,1.34,3347.56,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,23,2023-06-23,1.99,4023.73,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,24,2023-06-24,0.76,973.49,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,25,2023-06-25,0.07,152.95,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,26,2023-06-26,2.2,2726.08,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,27,2023-06-27,5.17,5287.74,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,28,2023-06-28,2.41,3426.71,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,29,2023-06-29,1.43,3970.37,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,June,6,30,2023-06-30,7.05,12991.36,2023-07-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,1,2023-07-01,3.1,6978.74,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,2,2023-07-02,0.22,236.22,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,3,2023-07-03,8.23,9201.88,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,4,2023-07-04,9.26,4202.19,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,5,2023-07-05,5.94,2970.65,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,6,2023-07-06,23.82,5015.3,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,7,2023-07-07,4.06,3846.86,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,8,2023-07-08,0.49,1976.52,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,9,2023-07-09,0.34,1909.17,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,10,2023-07-10,5.78,5575.28,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,11,2023-07-11,6.64,4264.79,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,12,2023-07-12,1.3,3796.76,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,13,2023-07-13,5.55,3562.07,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,14,2023-07-14,5.79,3382.58,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,15,2023-07-15,3.47,3142.03,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,16,2023-07-16,0.14,205.76,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,17,2023-07-17,3.53,2117.97,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,18,2023-07-18,5,2880.41,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,19,2023-07-19,2.82,3671.74,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,20,2023-07-20,5.29,4481.1,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,21,2023-07-21,4.58,3793.2,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,22,2023-07-22,0.77,1091.05,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,23,2023-07-23,0.51,155.93,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,24,2023-07-24,4.78,3659.69,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,25,2023-07-25,4.57,4357.29,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,26,2023-07-26,3.37,2853.14,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,27,2023-07-27,2.76,2829.55,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,28,2023-07-28,5.44,9099.71,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,29,2023-07-29,2.23,1531.42,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,30,2023-07-30,0.14,181.54,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,July,7,31,2023-07-31,2.4,7213.48,2023-08-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,1,2023-08-01,6.45,9063.88,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,2,2023-08-02,3.93,4244.68,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,3,2023-08-03,4.78,3755.96,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,4,2023-08-04,7.21,4264.95,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,5,2023-08-05,7.13,3068.97,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,6,2023-08-06,0.32,434.69,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,7,2023-08-07,25.89,6133.33,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,8,2023-08-08,5.65,4029.79,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,9,2023-08-09,5.12,3790.88,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,10,2023-08-10,8.24,4907.24,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,11,2023-08-11,10.57,5670.63,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,12,2023-08-12,3.48,1400.58,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,13,2023-08-13,0.04,228.65,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,14,2023-08-14,12.81,14763.17,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,15,2023-08-15,0.18,612.53,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,16,2023-08-16,8.04,2806.5,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,17,2023-08-17,4.57,4422.74,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,18,2023-08-18,3.95,3974.26,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,19,2023-08-19,1.67,2801.78,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,20,2023-08-20,1.39,1311.89,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,21,2023-08-21,5.56,3927.87,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,22,2023-08-22,4.09,3350.96,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,23,2023-08-23,3.37,2905.15,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,24,2023-08-24,4.34,4032.79,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,25,2023-08-25,5.84,5834.44,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,26,2023-08-26,1.23,899.9,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,27,2023-08-27,0.17,200.66,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,28,2023-08-28,6.13,7314.37,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,29,2023-08-29,2.64,3493.12,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,30,2023-08-30,4.26,5979.3,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,August,8,31,2023-08-31,3.71,8986.79,2023-09-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,1,2023-09-01,9.2,9942.33,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,2,2023-09-02,7.31,4644.79,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,3,2023-09-03,0.07,220.23,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,4,2023-09-04,6.87,2942.96,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,5,2023-09-05,3.84,3573.08,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,6,2023-09-06,6.85,5253.9,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,7,2023-09-07,25.43,4076.25,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,8,2023-09-08,15.09,4133.35,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,9,2023-09-09,2.07,927.29,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,10,2023-09-10,0.05,119.31,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,11,2023-09-11,5.88,4130.36,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,12,2023-09-12,8.54,4400.31,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,13,2023-09-13,4.06,3315.86,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,14,2023-09-14,5.73,3808.19,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,15,2023-09-15,4.29,3031.76,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,16,2023-09-16,2.44,3746.13,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,17,2023-09-17,0.08,195.7,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,18,2023-09-18,6.8,3449.37,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,19,2023-09-19,2.59,2044.44,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,20,2023-09-20,1.49,3323.04,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,21,2023-09-21,2.79,3323.39,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,22,2023-09-22,4.77,3766.95,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,23,2023-09-23,0.96,1072.51,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,24,2023-09-24,0.07,62.03,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,25,2023-09-25,3.74,5496.35,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,26,2023-09-26,2.7,4397.54,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,27,2023-09-27,5.47,5825.16,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,28,2023-09-28,4.39,4880.17,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,29,2023-09-29,5.13,7176.82,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,September,9,30,2023-09-30,2.6,6192.21,2023-10-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,1,2023-10-01,0.58,877.18,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,2,2023-10-02,0.09,247.62,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,3,2023-10-03,3.97,7092.19,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,4,2023-10-04,2.09,3663.91,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,5,2023-10-05,25.9,6414.78,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,6,2023-10-06,3.49,4364.86,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,7,2023-10-07,5.66,7273.68,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,8,2023-10-08,0.09,206.93,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,9,2023-10-09,6.1,4996.61,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,10,2023-10-10,10.33,4654.48,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,11,2023-10-11,4.7,4514.44,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,12,2023-10-12,5.09,4406.11,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,13,2023-10-13,3.62,5874.76,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,14,2023-10-14,4.23,1617.35,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,15,2023-10-15,3.43,352.28,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,16,2023-10-16,4.54,6657.42,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,17,2023-10-17,5.21,5591.95,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,18,2023-10-18,2.79,3597.11,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,19,2023-10-19,5.61,5036.34,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,20,2023-10-20,8.06,4898.57,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,21,2023-10-21,2.8,4701.22,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,22,2023-10-22,0.11,306.53,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,23,2023-10-23,3.69,4820.2,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,24,2023-10-24,0.45,158.83,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,25,2023-10-25,1.78,3836.81,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,26,2023-10-26,2.15,6696.83,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,27,2023-10-27,1.82,5512.53,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,28,2023-10-28,1.49,923.41,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,29,2023-10-29,0.06,136.43,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,30,2023-10-30,3.27,9746.67,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,October,10,31,2023-10-31,4.68,12367.89,2023-11-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,1,2023-11-01,4.4,5486.19,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,2,2023-11-02,3.54,4258.37,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,3,2023-11-03,2.71,3960.24,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,4,2023-11-04,1.91,3188.08,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,5,2023-11-05,0.05,210.48,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,6,2023-11-06,6.59,7460.17,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,7,2023-11-07,7.82,4968.7,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,8,2023-11-08,10.2,14959.79,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,9,2023-11-09,10.13,6765.61,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,10,2023-11-10,9.16,6990.51,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,11,2023-11-11,2.39,1818.12,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,12,2023-11-12,0.2,226,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,13,2023-11-13,27.78,8614.72,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,14,2023-11-14,2.65,2385.83,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,15,2023-11-15,3.65,3953.31,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,16,2023-11-16,4.3,5770.62,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,17,2023-11-17,2.06,4330.22,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,18,2023-11-18,3.49,2817.84,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,19,2023-11-19,0.1,184.94,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,20,2023-11-20,1.7,4207.1,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,21,2023-11-21,2.37,5299.88,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,22,2023-11-22,2.57,6536.76,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,23,2023-11-23,7.18,4842.86,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,24,2023-11-24,7.87,7651.73,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,25,2023-11-25,1.27,671.85,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,26,2023-11-26,0.09,108.02,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,27,2023-11-27,0.44,613.17,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,28,2023-11-28,2.36,4619.77,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
