fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2023-24,2023,November,11,27,2023-11-27,2.06,1987.9,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,28,2023-11-28,7.75,4617.61,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,29,2023-11-29,1.45,3227.9,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,November,11,30,2023-11-30,2.29,4006.01,2023-12-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,1,2023-12-01,3.77,4899.43,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,2,2023-12-02,13.96,8882.11,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,3,2023-12-03,9.63,5572.63,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,4,2023-12-04,6.54,6127.12,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,5,2023-12-05,22.82,24287.44,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,6,2023-12-06,3.09,4118.18,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,7,2023-12-07,8,8213.6,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,8,2023-12-08,4.59,4803.12,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,9,2023-12-09,2.06,1486.56,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,10,2023-12-10,8.91,15267.43,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,11,2023-12-11,8.1,5412.76,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,12,2023-12-12,2.16,3391.94,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,13,2023-12-13,2.13,2605.82,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,14,2023-12-14,3.08,2938.86,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,15,2023-12-15,11.49,10672.05,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,16,2023-12-16,1.03,2299.74,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,17,2023-12-17,0.51,461.25,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,18,2023-12-18,1.98,2714.59,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,19,2023-12-19,0.94,2575.15,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,20,2023-12-20,4.37,5760.63,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,21,2023-12-21,2.13,3523.42,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,22,2023-12-22,2.18,3735.17,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,23,2023-12-23,0.41,510.09,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,24,2023-12-24,0.24,295.17,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,25,2023-12-25,2.54,2207.68,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,26,2023-12-26,2.23,3437.16,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,27,2023-12-27,1.09,3334.1,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,28,2023-12-28,6.66,4530.89,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,29,2023-12-29,1.15,2998.08,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,30,2023-12-30,1.27,3555.1,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2023,December,12,31,2023-12-31,1.28,1373.31,2024-01-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,1,2024-01-01,3.73,4334.43,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,2,2024-01-02,14.35,9121.79,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,3,2024-01-03,12.51,8196.86,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,4,2024-01-04,4.32,5878.39,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,5,2024-01-05,23.41,24394.2,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,6,2024-01-06,3.19,3991.86,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,7,2024-01-07,5.73,5741.98,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,8,2024-01-08,5.58,4765.07,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,9,2024-01-09,3.14,3576.79,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,10,2024-01-10,15.87,19904.25,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,11,2024-01-11,2.02,3215.76,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,12,2024-01-12,2.23,3180.18,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,13,2024-01-13,0.65,621.52,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,14,2024-01-14,0.57,561.1,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,15,2024-01-15,11.7,10801.09,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,16,2024-01-16,1.75,2922.26,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,17,2024-01-17,1.25,2408.08,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,18,2024-01-18,1.71,3290.04,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,19,2024-01-19,1.39,2437.56,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,20,2024-01-20,5,5405.53,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,21,2024-01-21,1.11,1224.69,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,22,2024-01-22,3.19,2499.32,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,23,2024-01-23,1.5,2580.15,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,24,2024-01-24,1.24,3495.23,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,25,2024-01-25,3.97,5297.33,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,26,2024-01-26,0.38,331.51,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,27,2024-01-27,0.45,680.09,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,28,2024-01-28,4.19,1602.26,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,29,2024-01-29,4.49,3460.32,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,30,2024-01-30,1.34,3331.28,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,January,1,31,2024-01-31,2.02,4312.89,2024-02-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,1,2024-02-01,3.83,5056.37,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,2,2024-02-02,14.05,9002.12,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,3,2024-02-03,12.88,8111.29,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,4,2024-02-04,3.43,3818.42,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,5,2024-02-05,24.99,24656.01,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,6,2024-02-06,3.26,4787.71,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,7,2024-02-07,7.72,8361.59,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,8,2024-02-08,4.5,4717.04,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,9,2024-02-09,3.61,4007.92,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,10,2024-02-10,10,15971.12,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,11,2024-02-11,0.72,762.95,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,12,2024-02-12,8.54,5263.49,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,13,2024-02-13,1.68,2849.77,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,14,2024-02-14,1.97,3129.35,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,15,2024-02-15,11.31,10856.83,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,16,2024-02-16,2.23,2868.49,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,17,2024-02-17,1.25,2296.83,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,18,2024-02-18,0.92,1122.98,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,19,2024-02-19,1.58,1741,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,20,2024-02-20,4.56,6474.61,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,21,2024-02-21,2.44,3410.57,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,22,2024-02-22,2.4,3185.54,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,23,2024-02-23,1.15,2656.53,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,24,2024-02-24,1.63,618.16,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,25,2024-02-25,1.34,1508.3,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,26,2024-02-26,3.74,3811.38,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,27,2024-02-27,1.4,3391.67,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,28,2024-02-28,6.92,4481.26,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,February,2,29,2024-02-29,2.44,4254.15,2024-03-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,1,2024-03-01,4.17,5257.79,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,2,2024-03-02,12.9,8551.65,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,3,2024-03-03,10.75,6392.34,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,4,2024-03-04,7.83,6476.1,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,5,2024-03-05,24.16,25437.47,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,6,2024-03-06,3.47,4665.45,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,7,2024-03-07,8.43,9282.39,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,8,2024-03-08,3.77,3465.79,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,9,2024-03-09,2.95,1675.04,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,10,2024-03-10,9.08,15248.13,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,11,2024-03-11,8.27,6166.9,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,12,2024-03-12,4.23,4556.67,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,13,2024-03-13,1.54,2895.43,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,14,2024-03-14,2.52,3492.08,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,15,2024-03-15,11.98,11126.06,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,16,2024-03-16,2.84,2894.27,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,17,2024-03-17,0.63,567.12,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,18,2024-03-18,2.09,3304.58,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,19,2024-03-19,0.89,2803.05,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,20,2024-03-20,4.42,6208.49,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,21,2024-03-21,2.13,3857.48,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,22,2024-03-22,2.35,4199.85,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,23,2024-03-23,0.43,618.08,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,24,2024-03-24,0.41,558.99,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,25,2024-03-25,2.62,2608.45,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,26,2024-03-26,2.75,3869.68,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,27,2024-03-27,1.25,3939.05,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,28,2024-03-28,6.7,5350.51,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,29,2024-03-29,0.85,1169.9,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,30,2024-03-30,1.34,4865.55,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2023-24,2024,March,3,31,2024-03-31,1.47,2718.76,2024-04-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,1,2024-04-01,4.04,3618.88,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,2,2024-04-02,13.62,9555.44,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,3,2024-04-03,14.45,9618.54,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,4,2024-04-04,4.91,6297.6,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,5,2024-04-05,25,25705.53,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,6,2024-04-06,2.66,4184.22,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,7,2024-04-07,6.27,6061.5,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,8,2024-04-08,6.32,5692.67,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,9,2024-04-09,2.78,2449.42,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,10,2024-04-10,15.98,20357.9,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,11,2024-04-11,2.15,1741.8,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,12,2024-04-12,2.86,4210.42,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,13,2024-04-13,1.18,755.63,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,14,2024-04-14,0.53,512.02,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,15,2024-04-15,12.17,11865.46,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,16,2024-04-16,2.22,3800.11,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,17,2024-04-17,1.02,1498.67,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,18,2024-04-18,1.86,3579.26,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,19,2024-04-19,1.4,2903.87,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,20,2024-04-20,4.88,5227.62,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,21,2024-04-21,1.19,1253.3,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,22,2024-04-22,3.81,3382.81,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,23,2024-04-23,0.97,2727.19,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,24,2024-04-24,0.94,2509.88,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,25,2024-04-25,3.86,4441.7,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,26,2024-04-26,1.27,3011.12,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,27,2024-04-27,0.99,907.85,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,28,2024-04-28,4.63,1846.06,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,29,2024-04-29,3.15,3586.23,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,April,4,30,2024-04-30,2.33,4920.68,2024-05-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,1,2024-05-01,2.53,3312.31,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,2,2024-05-02,14.75,9794.13,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,3,2024-05-03,14.55,9807.99,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,4,2024-05-04,4.19,6242.29,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,5,2024-05-05,20.71,22504.52,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,6,2024-05-06,7.71,6398.44,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,7,2024-05-07,9.15,9647.14,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,8,2024-05-08,4.63,4686.09,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,9,2024-05-09,3.24,3909.48,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,10,2024-05-10,16.51,21219.51,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,11,2024-05-11,1.22,1290.01,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,12,2024-05-12,0.91,696.94,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,13,2024-05-13,3.48,3434.82,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
2024-25,2024,May,5,14,2024-05-14,1.71,3285.19,2024-06-01,2026-04-01,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/nach/product-statistics
